s_name,b_hours,county,address,rate,geo_loc,pic_url,gmaps_url,type,comm,area,create_time,update_time
竹山打鐵巷,,南投縣,南投縣竹山鎮下橫街41之2號,,"120.68438,23.75622",,https://www.google.com/maps/place/?q=place_id:ChIJQfbPXr_NbjQRyB4lRsBTTbI,戶外,,竹山鎮,2025-05-04 03:28:20.473325,
鳳瀑布,,南投縣,南投縣中寮鄉,,"120.81681,23.94131",,https://www.google.com/maps/place/?q=place_id:ChIJpWZYdFEpaTQRMiDP67irJIc,戶外,,中寮鄉,2025-05-04 03:28:20.473325,
南投縣自然史教育館,,南投縣,南投縣仁愛鄉山農巷27號,,"121.13415,24.02098",,https://www.google.com/maps/place/?q=place_id:ChIJwZITGVPCaDQRP1DhzsKaKQY,室內,,仁愛鄉,2025-05-04 03:28:20.473325,
合歡山國家森林遊樂區界碑 - 昆陽,,南投縣,南投縣仁愛鄉台14甲線19號,,"121.27275,24.12213",,https://www.google.com/maps/place/?q=place_id:ChIJqQSqL6-TaDQRYa_SCmHWWR0,戶外,,仁愛鄉,2025-05-04 03:28:20.473325,
成龍濕地裝置藝術,,雲林縣,雲林縣口湖鄉12616號,,"120.16496,23.55848",,https://www.google.com/maps/place/?q=place_id:ChIJKWLHp52fbjQRp8fVfb_TogU,戶外,,口湖鄉,2025-05-04 03:28:20.473325,
台灣鯛生態創意園區(觀光工廠、親子同遊、AI智能養殖場、私房餐廳),,雲林縣,雲林縣口湖鄉民生路1之88號,,"120.17200,23.60814",,https://www.google.com/maps/place/?q=place_id:ChIJ90ZnlRKgbjQRYP414u-WirA,室內,,口湖鄉,2025-05-04 03:28:20.473325,
北港春生活博物館,,雲林縣,雲林縣北港鎮53之1號,,"120.29290,23.59145",,https://www.google.com/maps/place/?q=place_id:ChIJMRxZdFmibjQR5AjtwUAdBtU,室內,,北港鎮,2025-05-04 03:28:20.473325,
木馬古道,,雲林縣,雲林縣古坑鄉,,"120.71336,23.62257",,https://www.google.com/maps/place/?q=place_id:ChIJ6RJ3sonbbjQR-EtDCvBEyA8,戶外,,古坑鄉,2025-05-04 03:28:20.473325,
李萬居先生故居精神啟蒙館,,雲林縣,雲林縣口湖鄉復興路188號,,"120.19094,23.54978",,https://www.google.com/maps/place/?q=place_id:ChIJbx76WbCfbjQROtW5mIUzlg8,室內,,口湖鄉,2025-05-04 03:28:20.473325,
奇香老沉,,雲林縣,雲林縣虎尾鎮,,"120.43699,23.70902",,https://www.google.com/maps/place/?q=place_id:ChIJR2aoQ1O3bjQRwI2QGvLSnzU,室內,,虎尾鎮,2025-05-04 03:28:20.473325,
大同醬油黑金釀造館-觀光工廠,,雲林縣,雲林縣斗六市斗工二路39號,,"120.59889,23.71974",,https://www.google.com/maps/place/?q=place_id:ChIJXYSbkSLJbjQRWlR1i2uZ58c,室內,,斗六市,2025-05-04 03:28:20.473325,
雲林縣口湖鄉立圖書館鄭豐喜紀念圖書館,,雲林縣,雲林縣口湖鄉中正路一段43號,,"120.18667,23.58069",,https://www.google.com/maps/place/?q=place_id:ChIJaauEn4yfbjQRvRMMrm4HbY0,室內,,口湖鄉,2025-05-04 03:28:20.473325,
莿桐石敢當,,雲林縣,雲林縣莿桐鄉,,"120.54032,23.77190",,https://www.google.com/maps/place/?q=place_id:ChIJhbXcXQDLbjQRyG3BfANkORE,戶外,,莿桐鄉,2025-05-04 03:28:20.473325,
麥寮風力發電站,,雲林縣,雲林縣麥寮鄉六輕聯絡道,,"120.26361,23.81671",,https://www.google.com/maps/place/?q=place_id:ChIJFWhqaKWubjQRegz-gt6f0T4,戶外,,麥寮鄉,2025-05-04 03:28:20.473325,
西螺大戲院,,雲林縣,雲林縣西螺鎮觀音街2號,,"120.46344,23.80132",,https://www.google.com/maps/place/?q=place_id:ChIJJW7lIgC1bjQRaP0d0QMSCnM,戶外,,西螺鎮,2025-05-04 03:28:20.473325,
石壁山,,雲林縣,雲林縣古坑鄉,,"120.72453,23.60369",,https://www.google.com/maps/place/?q=place_id:ChIJQ_4vEdrabjQRNIVRVgM0DLU,戶外,,古坑鄉,2025-05-04 03:28:20.473325,
華山溪步道,,雲林縣,雲林縣古坑鄉松林路,,"120.59921,23.59374",,https://www.google.com/maps/place/?q=place_id:ChIJY3ZsN7jGbjQRa7HA6Uc2Ek0,戶外,,古坑鄉,2025-05-04 03:28:20.473325,
斗南車站（舊）,,雲林縣,雲林縣斗南鎮中山路2號,,"120.48103,23.67318",,https://www.google.com/maps/place/?q=place_id:ChIJS88jucq5bjQRD0Q0pdeTJKg,戶外,,斗南鎮,2025-05-04 03:28:20.473325,
斗六火車站,,雲林縣,雲林縣斗六市民生路187號,,"120.54095,23.71193",,https://www.google.com/maps/place/?q=place_id:ChIJ07yNkDrIbjQRJ8vepYf79N0,戶外,,斗六市,2025-05-04 03:28:20.473325,
古蹟 口湖下寮萬善同歸塚,,雲林縣,雲林縣口湖鄉,,"120.16524,23.63451",,https://www.google.com/maps/place/?q=place_id:ChIJCdC7L4egbjQR5D4OFkmujHI,戶外,,口湖鄉,2025-05-04 03:28:20.473325,
龍過脈森林步道,,雲林縣,雲林縣林內鄉,,"120.62077,23.75231",,https://www.google.com/maps/place/?q=place_id:ChIJt-dxlwDMbjQRXPKYdcYDmBM,戶外,,林內鄉,2025-05-04 03:28:20.473325,
湖山自來水環境教育園區,,雲林縣,雲林縣斗六市南仁路220號,,"120.59114,23.70837",,https://www.google.com/maps/place/?q=place_id:ChIJtXdqPJfJbjQRf23SvmPaZgY,戶外,,斗六市,2025-05-04 03:28:20.473325,
三小市集・食育基地,,雲林縣,雲林縣斗六市九如街51號,,"120.53826,23.70443",,https://www.google.com/maps/place/?q=place_id:ChIJuSqINUTJbjQRor_v0wN7FCQ,室內,,斗六市,2025-05-04 03:28:20.473325,
Mr. Lobby Coffee Roaster（大堂咖啡企業社）,,雲林縣,雲林縣斗六市府前街117號,,"120.54225,23.70549",,https://www.google.com/maps/place/?q=place_id:ChIJCQQpSjvIbjQRdqA5pAviXbw,戶外,,斗六市,2025-05-04 03:28:20.473325,
虎尾北溪剪紙藝術村,,雲林縣,雲林縣虎尾鎮北溪里北溪路10之2號,,"120.40038,23.70961",,https://www.google.com/maps/place/?q=place_id:ChIJ-yGxEHi6bjQRWgeOhnCVFBU,戶外,,虎尾鎮,2025-05-04 03:28:20.473325,
（歡迎預約，週二三休園)雲林638晁陽綠能休閒農場｜團體活動｜團體餐飲｜食農體驗｜採摘體驗,,雲林縣,雲林縣麥寮鄉32號,,"120.29707,23.75131",,https://www.google.com/maps/place/?q=place_id:ChIJzY8CEASvbjQROLBaFcEjJ68,戶外,,麥寮鄉,2025-05-04 03:28:20.473325,
雲林二崙湳仔社區3D彩繪(Nanzai Community Railroad Culture 3D Paintings),,雲林縣,雲林縣二崙鄉湳子路62之5號,,"120.41300,23.75120",,https://www.google.com/maps/place/?q=place_id:ChIJG2jpAyCxbjQR62ibdLvynHw,戶外,,二崙鄉,2025-05-04 03:28:20.473325,
古坑綠色隧道交流驛站（鵝媽媽鵝童驛站）,,雲林縣,雲林縣古坑鄉湳子23之32號,,"120.54379,23.65444",,https://www.google.com/maps/place/?q=place_id:ChIJBw8MNMDHbjQRLSbiUZE9kuU,戶外,,古坑鄉,2025-05-04 03:28:20.473325,
雲林縣立樟湖生態國民中小學,,雲林縣,雲林縣古坑鄉石橋50之2號,,"120.63211,23.60416",,https://www.google.com/maps/place/?q=place_id:ChIJAQAAAEzEbjQR-O98o9aWrzw,戶外,,古坑鄉,2025-05-04 03:28:20.473325,
順成油廠,,雲林縣,雲林縣土庫鎮633光明路166號,,"120.39176,23.67537",,https://www.google.com/maps/place/?q=place_id:ChIJvcywcFa6bjQR0FdpRZLZiJs,室內,,土庫鎮,2025-05-04 03:28:20.473325,
雲林縣斗六市立繪本圖書館,,雲林縣,雲林縣斗六市莊敬路66號,,"120.54961,23.70374",,https://www.google.com/maps/place/?q=place_id:ChIJExDgPz_IbjQR-IN1gNCh6rE,室內,,斗六市,2025-05-04 03:28:20.473325,
鵝媽媽 鵝童樂園,,雲林縣,雲林縣斗六市嘉新路222號,,"120.55234,23.68085",,https://www.google.com/maps/place/?q=place_id:ChIJOReTpnfVbzQRfwp3LFIXHNM,戶外,,斗六市,2025-05-04 03:28:20.473325,
橙色農作休閒果園(請先來電預約!),,雲林縣,雲林縣林內鄉進興路6之5號,,"120.59348,23.77379",,https://www.google.com/maps/place/?q=place_id:ChIJM3Vd8sDLbjQR_mMX4mN_XOE,戶外,,林內鄉,2025-05-04 03:28:20.473325,
林內教芋部（芋頭食農教育農場）,,雲林縣,雲林縣林內鄉烏塗路78號,,"120.59389,23.76887",,https://www.google.com/maps/place/?q=place_id:ChIJ7bJ4tsPLbjQRkTiqDWDG5TM,戶外,,林內鄉,2025-05-04 03:28:20.473325,
西螺大橋親子公園戲水區,,雲林縣,雲林縣西螺鎮西螺大橋,,"120.45757,23.80505",,https://www.google.com/maps/place/?q=place_id:ChIJOSdxSRW0bjQR4hOmovEj27M,戶外,,西螺鎮,2025-05-04 03:28:20.473325,
大尖山,,雲林縣,雲林縣古坑鄉,,"120.62326,23.58993",,https://www.google.com/maps/place/?q=place_id:ChIJAQAAAEDDbjQRplWluLEXTVA,戶外,,古坑鄉,2025-05-04 03:28:20.473325,
山豬湖,,雲林縣,雲林縣古坑鄉,,"120.60722,23.58727",,https://www.google.com/maps/place/?q=place_id:ChIJnYh1c7HGbjQRPj2WtS6fB68,戶外,,古坑鄉,2025-05-04 03:28:20.473325,
北港媽祖公園,,雲林縣,雲林縣北港鎮中山路198之1號,,"120.30540,23.56861",,https://www.google.com/maps/place/?q=place_id:ChIJg9yuu4WibjQRTQkV9EHVzj8,戶外,,北港鎮,2025-05-04 03:28:20.473325,
箔子寮喔熊藝術村,,雲林縣,雲林縣四湖鄉,,"120.15232,23.63029",,https://www.google.com/maps/place/?q=place_id:ChIJY9wd5dMfbDQR9JIh5MzY7dw,室內,,四湖鄉,2025-05-04 03:28:20.473325,
塔吉特Touched 千層蛋糕大使館 - 觀光工廠,,雲林縣,雲林縣斗六市工業路118號,,"120.59747,23.72256",,https://www.google.com/maps/place/?q=place_id:ChIJh8NCXD3JbjQRIRNwQsjt324,室內,,斗六市,2025-05-04 03:28:20.473325,
紙農書院~染織紙手創聚落,,雲林縣,雲林縣斗六市雲中街12號,,"120.54010,23.70839",,https://www.google.com/maps/place/?q=place_id:ChIJ9a0mKiHYaDQRHVH62iZs5MU,戶外,,斗六市,2025-05-04 03:28:20.473325,
創樂子生活學苑 -多肉花藝手作,,雲林縣,雲林縣古坑鄉光昌路247號,,"120.54831,23.63142",,https://www.google.com/maps/place/?q=place_id:ChIJpfo4vGHHbjQRmJF7cF42Ukw,室內,,古坑鄉,2025-05-04 03:28:20.473325,
雲林縣樟湖藍染人文協會—有間靛(樟湖國小舊校區２Ｆ),,雲林縣,雲林縣古坑鄉28號,,"120.64264,23.61854",,https://www.google.com/maps/place/?q=place_id:ChIJB8KJecrFbjQRylgl49KZlJQ,戶外,,古坑鄉,2025-05-04 03:28:20.473325,
笨港傳薪學院(北港光明屋獨立書店）,,雲林縣,雲林縣北港鎮光明路122號,,"120.30144,23.56681",,https://www.google.com/maps/place/?q=place_id:ChIJBVFowYaibjQRweB7HMk6y0A,室內,,北港鎮,2025-05-04 03:28:20.473325,
東遠碾米工廠 一廠,,雲林縣,雲林縣二崙鄉中山路365號,,"120.40661,23.76679",,https://www.google.com/maps/place/?q=place_id:ChIJIYGpsxaxbjQRmyz6lyY4bHU,室內,,二崙鄉,2025-05-04 03:28:20.473325,
聖玫瑰天主堂,,雲林縣,雲林縣斗六市中華路80號,,"120.54372,23.70843",,https://www.google.com/maps/place/?q=place_id:ChIJw-wGuDvIbjQRbp9GWB4vU08,戶外,,斗六市,2025-05-04 03:28:20.473325,
北港溝皂真武殿,,雲林縣,雲林縣北港鎮651160之2號,,"120.29151,23.61138",,https://www.google.com/maps/place/?q=place_id:ChIJq6qqqqmjbjQRD-XvnY31-sU,戶外,,北港鎮,2025-05-04 03:28:20.473325,
豐岡玫瑰天主堂,,雲林縣,雲林縣大埤鄉49號,,"120.41741,23.66948",,https://www.google.com/maps/place/?q=place_id:ChIJAQAAQDG6bjQRW2C9fbEpgyM,戶外,,大埤鄉,2025-05-04 03:28:20.473325,
虎尾半路店朝興宮六房天上聖母,,雲林縣,雲林縣虎尾鎮中興路1之1號,,"120.46026,23.72559",,https://www.google.com/maps/place/?q=place_id:ChIJ1dQnExa3bjQRgpxF29P2HI4,室內,,虎尾鎮,2025-05-04 03:28:20.473325,
北港老街,,雲林縣,雲林縣北港鎮中山路,,"120.30396,23.56431",,https://www.google.com/maps/place/?q=place_id:ChIJr6SGFYSibjQRD7hpI7Bz41E,戶外,,北港鎮,2025-05-04 03:28:20.473325,
資源共享碑,,雲林縣,雲林縣元長鄉河堤道路(虎尾之北港),,"120.35854,23.59876",,https://www.google.com/maps/place/?q=place_id:ChIJQV_aqNu8bjQRR7sV_6EUFRc,戶外,,元長鄉,2025-05-04 03:28:20.473325,
布袋鹽山,,嘉義縣,嘉義縣布袋鎮8號,,"120.16863,23.38145",,https://www.google.com/maps/place/?q=place_id:ChIJq9II7piCbjQRRRxP09mM74o,戶外,,布袋鎮,2025-05-04 03:28:20.473325,
梅園 • 阿里山詩路,,嘉義縣,嘉義縣阿里山鄉,,"120.81149,23.51380",,https://www.google.com/maps/place/?q=place_id:ChIJhyyImZjebjQRtoRfiDRCXMw,戶外,,阿里山鄉,2025-05-04 03:28:20.473325,
琴山河合博士旌功碑,,嘉義縣,嘉義縣阿里山鄉44,,"120.80814,23.51732",,https://www.google.com/maps/place/?q=place_id:ChIJtZJGoqHebjQRLihUMVgYUX4,戶外,,阿里山鄉,2025-05-04 03:28:20.473325,
生力農場民宿,,嘉義縣,嘉義縣番路鄉隙頂9之5號,,"120.66434,23.43172",,https://www.google.com/maps/place/?q=place_id:ChIJ7bflgnbpbjQRsqbWTuN4iPo,戶外,,番路鄉,2025-05-04 03:28:20.473325,
鄒族自然與文化中心,,嘉義縣,嘉義縣阿里山鄉達邦村1鄰21號,,"120.74945,23.45383",,https://www.google.com/maps/place/?q=place_id:ChIJlTWvKQDnbjQRIK6CraW6wWw,室內,,阿里山鄉,2025-05-04 03:28:20.473325,
旺萊山-鳳梨文化園區,,嘉義縣,嘉義縣民雄鄉,,"120.48032,23.55301",,https://www.google.com/maps/place/?q=place_id:ChIJV6cfak2-bjQRd5xDvsSdnUk,室內,,民雄鄉,2025-05-04 03:28:20.473325,
嘉義大埔北極殿,,嘉義縣,嘉義縣大埔鄉大埔村137號,,"120.59421,23.29915",,https://www.google.com/maps/place/?q=place_id:ChIJF1mTKkfybjQRWyEut214bQA,戶外,,大埔鄉,2025-05-04 03:28:20.473325,
水上鄉大崙村社區活動中心暨村辦公處,,嘉義縣,嘉義縣水上鄉,,"120.35535,23.44327",,https://www.google.com/maps/place/?q=place_id:ChIJg4RuWQCRbjQRNojCZO1ZXsE,室內,,水上鄉,2025-05-04 03:28:20.473325,
南靖糖廠休閒賣場,,嘉義縣,嘉義縣水上鄉,,"120.38484,23.41388",,https://www.google.com/maps/place/?q=place_id:ChIJ36KrwlWQbjQRmTshM51OKqQ,室內,,水上鄉,2025-05-04 03:28:20.473325,
蒜頭糖廠-蔗埕文化園區,,嘉義縣,嘉義縣六腳鄉工廠村1號,,"120.29947,23.48025",,https://www.google.com/maps/place/?q=place_id:ChIJDdZ--TOZbjQRGCE69-PjDFE,室內,,六腳鄉,2025-05-04 03:28:20.473325,
牛挑灣埤生態園區,,嘉義縣,嘉義縣朴子市,,"120.25567,23.40884",,https://www.google.com/maps/place/?q=place_id:ChIJF-8c21mbbjQRHZ8jLlQqqt0,戶外,,朴子市,2025-05-04 03:28:20.473325,
崇蘭蕭氏家廟,,屏東縣,屏東縣屏東市崇蘭69號,,"120.48191,22.68611",,https://www.google.com/maps/place/?q=place_id:ChIJbQAAQHUXbjQReLWwdEjZ4Xc,戶外,,屏東市,2025-05-04 03:28:20.473325,
屏東觀光夜市,,屏東縣,屏東縣屏東市民族路36號,,"120.48987,22.66989",,https://www.google.com/maps/place/?q=place_id:ChIJ7bo8UIQXbjQRFkgl26ajSYU,戶外,,屏東市,2025-05-04 03:28:20.473325,
屏東糖廠冰店,,屏東縣,屏東縣屏東市台糖街67號,,"120.49237,22.66208",,https://www.google.com/maps/place/?q=place_id:ChIJ4xYgICgYbjQRXn4BaC1qG7M,室內,,屏東市,2025-05-04 03:28:20.473325,
蘭花蕨鐵馬道(九如至長治),,屏東縣,屏東縣九如鄉屏16鄉道101號,,"120.49803,22.74878",,https://www.google.com/maps/place/?q=place_id:ChIJ0f7dufwVbjQRA5cZHDi8Iwo,戶外,,九如鄉,2025-05-04 03:28:20.473325,
福人庄河堤公園 (桂花道),,屏東縣,屏東縣里港鄉,,"120.50810,22.78823",,https://www.google.com/maps/place/?q=place_id:ChIJl-XkZQAVbjQRuLFkK731MB8,戶外,,里港鄉,2025-05-04 03:28:20.473325,
農業科技園區觀賞水族展示廳,,屏東縣,屏東縣長治鄉園西一路2號,,"120.53177,22.71558",,https://www.google.com/maps/place/?q=place_id:ChIJ96dkp4s9bjQRlqCvkb5kOiE,室內,,長治鄉,2025-05-04 03:28:20.473325,
麟洛濕地公園,,屏東縣,屏東縣麟洛鄉,,"120.55153,22.65778",,https://www.google.com/maps/place/?q=place_id:ChIJv2nK1zc9bjQR_ty99oydfMU,戶外,,麟洛鄉,2025-05-04 03:28:20.473325,
耕心有機植物農場,,屏東縣,屏東縣萬巒鄉大林路27號,,"120.59975,22.58485",,https://www.google.com/maps/place/?q=place_id:ChIJ13R0npcjbjQR0VdqAtpwQ44,戶外,,萬巒鄉,2025-05-04 03:28:20.473325,
穎達X 沐麓生態休閒農場,,屏東縣,屏東縣萬巒鄉新安路52號,,"120.62759,22.64540",,https://www.google.com/maps/place/?q=place_id:ChIJUXtQcVMjbjQR0nEw5U-ATns,戶外,,萬巒鄉,2025-05-04 03:28:20.473325,
安巒山莊,,屏東縣,屏東縣萬巒鄉永康路134之1號,,"120.56473,22.56688",,https://www.google.com/maps/place/?q=place_id:ChIJF_HWFygibjQRFl7X1mRqvqc,戶外,,萬巒鄉,2025-05-04 03:28:20.473325,
台灣金石咖啡休閒農場,,屏東縣,屏東縣萬巒鄉沿山路一段500號,,"120.62164,22.59086",,https://www.google.com/maps/place/?q=place_id:ChIJEbl9vYQjbjQR8qE4q--C99A,室內,,萬巒鄉,2025-05-04 03:28:20.473325,
枋山休閒農場 芒果好吃 MangoHouse（芒果冰棒超好吃！）,,屏東縣,屏東縣枋山鄉國中路3號,,"120.66105,22.26334",,https://www.google.com/maps/place/?q=place_id:ChIJVTshDN7EcTQRMYtMSQKGDuM,室內,,枋山鄉,2025-05-04 03:28:20.473325,
林家豬腳萬巒豬腳-屏東萬巒豬腳/中式餐廳料理 2025必吃傳統在地美食 熟食/露營/送禮 屏東景點必訪 PTT Dcard,,屏東縣,屏東縣萬巒鄉民和路1之4號,,"120.56889,22.57388",,https://www.google.com/maps/place/?q=place_id:ChIJLccS0jMibjQRxAWrmzK4R8Q,室內,,萬巒鄉,2025-05-04 03:28:20.473325,
大鵬灣環灣自行車道,,屏東縣,屏東縣東港鎮,,"120.47957,22.45672",,https://www.google.com/maps/place/?q=place_id:ChIJcYW8jazhcTQR0wmZg6tmESw,戶外,,東港鎮,2025-05-04 03:28:20.473325,
屏東縣客家文化中心(屏東縣客家文物館),,屏東縣,屏東縣竹田鄉龍門路97號,,"120.52320,22.61763",,https://www.google.com/maps/place/?q=place_id:ChIJcYESl3kYbjQR6ZDrpdV4-1k,室內,,竹田鄉,2025-05-04 03:28:20.473325,
內埔昌黎祠 韓愈廟,,屏東縣,屏東縣內埔鄉廣濟路164號,,"120.56637,22.61524",,https://www.google.com/maps/place/?q=place_id:ChIJrxPKxuQibjQR-ItvWom5ZUI,戶外,,內埔鄉,2025-05-04 03:28:20.473325,
臺灣菸酒股份有限公司 屏東酒廠,,屏東縣,屏東縣內埔鄉建國路34號,,"120.54960,22.64536",,https://www.google.com/maps/place/?q=place_id:ChIJh8FB6LUibjQRa1pNXStrUlc,室內,,內埔鄉,2025-05-04 03:28:20.473325,
陽光綠堤農場,,屏東縣,屏東縣內埔鄉三和路305巷16之1號,,"120.62440,22.71029",,https://www.google.com/maps/place/?q=place_id:ChIJabZg6vk7bjQRzDrrPHjM84o,戶外,,內埔鄉,2025-05-04 03:28:20.473325,
大鴕家觀光休閒農場/張家果園,,屏東縣,屏東縣鹽埔鄉民富路,,"120.58671,22.74548",,https://www.google.com/maps/place/?q=place_id:ChIJ4UtIMo0-bjQRl9rYOerN_ck,戶外,,鹽埔鄉,2025-05-04 03:28:20.473325,
排灣貴族三寶工藝館,,屏東縣,屏東縣內埔鄉忠孝路215之1號,,"120.63857,22.70781",,https://www.google.com/maps/place/?q=place_id:ChIJKTMQDQA7bjQRUc9LX8mQnpM,室內,,內埔鄉,2025-05-04 03:28:20.473325,
賽嘉航空公園,,屏東縣,屏東縣三地門鄉,,"120.64721,22.75304",,https://www.google.com/maps/place/?q=place_id:ChIJLxS3yR45bjQRlT3SBCizpcc,戶外,,三地門鄉,2025-05-04 03:28:20.473325,
高樹 三地門自行車道,,屏東縣,屏東縣三地門鄉沿山公路四段,,"120.63706,22.75418",,https://www.google.com/maps/place/?q=place_id:ChIJFe9SBiQ5bjQRsaJErJWy_Q0,戶外,,三地門鄉,2025-05-04 03:28:20.473325,
蜻蜓雅築珠藝工作室 dragonfly beads art studio/餐廳餐點請致電預約，午後茶及咖啡則免!/每個月第四個禮拜連休日、一，如有其他休假公告以臉書粉專公告為主,,屏東縣,屏東縣三地門鄉中正路二段9號,,"120.65257,22.71311",,https://www.google.com/maps/place/?q=place_id:ChIJs4tQcNg7bjQRUx_i5HMXPhA,室內,,三地門鄉,2025-05-04 03:28:20.473325,
小琉球遊客中心,,屏東縣,屏東縣琉球鄉民族路20號,,"120.38116,22.35420",,https://www.google.com/maps/place/?q=place_id:ChIJm5O_UHflcTQREXSUZKwsbCI,室內,,琉球鄉,2025-05-04 03:28:20.473325,
肚仔坪潮間帶,,屏東縣,屏東縣琉球鄉,,"120.36530,22.34978",,https://www.google.com/maps/place/?q=place_id:ChIJdeLxEl7lcTQRGYJMDYGIanE,戶外,,琉球鄉,2025-05-04 03:28:20.473325,
蛤板灣,,屏東縣,屏東縣琉球鄉,,"120.35995,22.33430",,https://www.google.com/maps/place/?q=place_id:ChIJ0wynLYzvcTQRwPhdnsfjQaM,戶外,,琉球鄉,2025-05-04 03:28:20.473325,
百年老榕樹,,屏東縣,屏東縣琉球鄉忠孝路8號,,"120.36513,22.32744",,https://www.google.com/maps/place/?q=place_id:ChIJTQMGFuvvcTQRDfGo_VUyFF0,戶外,,琉球鄉,2025-05-04 03:28:20.473325,
百生枋寮藝術村,,屏東縣,屏東縣枋寮鄉儲運路6巷2號,,"120.59625,22.36626",,https://www.google.com/maps/place/?q=place_id:ChIJf-ko2z3ccTQRfTnVBZtVshI,戶外,,枋寮鄉,2025-05-04 03:28:20.473325,
浸水營古道,,屏東縣,屏東縣春日鄉大漢林道,,"120.75654,22.40763",,https://www.google.com/maps/place/?q=place_id:ChIJi2T3WcnecTQRanhLy71CGyY,戶外,,春日鄉,2025-05-04 03:28:20.473325,
佳冬蕭家祖屋（縣定古蹟）,,屏東縣,屏東縣佳冬鄉溝渚路150號,,"120.55023,22.41798",,https://www.google.com/maps/place/?q=place_id:ChIJeT-7XT_ecTQR_-pUSj0xmZQ,戶外,,佳冬鄉,2025-05-04 03:28:20.473325,
三灣登山步道,,屏東縣,屏東縣春日鄉,,"120.62645,22.36697",,https://www.google.com/maps/place/?q=place_id:ChIJTUBtPeHbcTQR9RbOcz2XrOA,戶外,,春日鄉,2025-05-04 03:28:20.473325,
屏東縣獅子鄉文物陳列館,,屏東縣,屏東縣獅子鄉楓林二巷26號,,"120.70571,22.20179",,https://www.google.com/maps/place/?q=place_id:ChIJdy1jhfDFcTQRY7p_406oXPg,室內,,獅子鄉,2025-05-04 03:28:20.473325,
四重溪溫泉公園,,屏東縣,屏東縣車城鄉溫泉路玉泉巷30之10號,,"120.74713,22.09439",,https://www.google.com/maps/place/?q=place_id:ChIJEQQD_de3cTQROPaoxqTeFFY,室內,,車城鄉,2025-05-04 03:28:20.473325,
優生美地休閒農場,,屏東縣,屏東縣車城鄉溫泉路57之26號,,"120.74589,22.09088",,https://www.google.com/maps/place/?q=place_id:ChIJC6Wg5tm3cTQRvifRvlv-b9s,戶外,,車城鄉,2025-05-04 03:28:20.473325,
恆春石牌公園｜猴洞山,,屏東縣,屏東縣恆春鎮古城,,"120.74275,22.00417",,https://www.google.com/maps/place/?q=place_id:ChIJLWB-kM6wcTQROVLOb0S4xao,戶外,,恆春鎮,2025-05-04 03:28:20.473325,
臺灣最南點,,屏東縣,屏東縣恆春鎮燈塔路,,"120.85788,21.89764",,https://www.google.com/maps/place/?q=place_id:ChIJCSlHUHytcTQR51I5IHG3WrE,戶外,,恆春鎮,2025-05-04 03:28:20.473325,
